Gene	Expression
MgIM767.08G189200	180.46727855702028
MgIM767.01G004500	180.17715779274695
MgIM767.10G034700	179.8375229268218
MgIM767.01G074200	179.76452260024624
MgIM767.04G087500	179.0126907619446
MgIM767.05G035500	178.74324744542548
MgIM767.04G170800	178.344662726347
MgIM767.14G109700	178.01154496189744
MgIM767.04G226100	177.8672475276649
MgIM767.06G100000	177.61656310213286
MgIM767.09G064100	177.4251054242203
MgIM767.14G297800	177.381882639714
MgIM767.03G111900	177.36229460579955
MgIM767.06G017200	177.1776160783591
MgIM767.14G078200	176.75666689368876
MgIM767.13G134300	176.7427935055308
MgIM767.02G140000	176.24422810759654
MgIM767.01G098500	176.11630665509514
MgIM767.08G077600	175.4194257963836
MgIM767.01G005300	175.12368978034053
MgIM767.08G139900	174.83504363366723
MgIM767.11G029300	174.662617538194
MgIM767.14G130800	174.34940345475582
MgIM767.13G193800	174.06369623318307
MgIM767.08G012800	173.84121110207013
MgIM767.04G004000	173.50099969240324
MgIM767.06G108100	173.4710922051578
MgIM767.13G021300	173.39412934304752
MgIM767.04G008500	173.34785770898785
MgIM767.04G228900	173.11117219343564
MgIM767.12G021900	173.0103220385963
MgIM767.10G171300	172.91926728402848
MgIM767.05G081200	172.91451059110318
MgIM767.08G067100	172.47435235746133
MgIM767.06G069500	171.86757954038998
MgIM767.13G124700	171.77552938721735
MgIM767.10G067400	171.57512457702316
MgIM767.08G114500	171.22823575152964
MgIM767.04G097300	170.95885102078168
MgIM767.14G086000	170.7113120051867
MgIM767.07G060600	170.65825884579027
MgIM767.09G112300	170.4311304718322
MgIM767.06G011500	169.9680065602477
MgIM767.04G208700	169.69932792826563
MgIM767.08G219900	169.48939930314216
MgIM767.10G063100	169.411064538261
MgIM767.10G148300	169.13863177143284
MgIM767.12G070000	168.78592040118036
MgIM767.07G016400	168.7489192697106
MgIM767.14G274500	168.55660705472195
MgIM767.06G141400	168.19783150693593
MgIM767.01G101200	168.0925895041224
MgIM767.08G050600	167.86957326754933
MgIM767.11G017600	167.79252324697754
MgIM767.01G086800	167.32377232255308
MgIM767.06G160000	167.248712843306
MgIM767.12G154300	167.09117829689126
MgIM767.10G058300	166.6411227481911
MgIM767.07G107700	166.57716650026967
MgIM767.08G174400	166.55364088402024
MgIM767.05G072600	166.28655848588636
MgIM767.07G048600	166.11340251870425
MgIM767.09G063200	165.97408686212069
MgIM767.13G038300	165.96958666112045
MgIM767.03G013900	165.8133987584009
MgIM767.06G114600	165.79130068385606
MgIM767.03G124700	165.7635406998236
MgIM767.04G193900	165.54968101735096
MgIM767.02G138800	165.09868022453193
MgIM767.06G093900	164.81217038570537
MgIM767.05G009400	164.6240121817944
MgIM767.10G057000	164.37288285858446
MgIM767.08G173800	164.300508382494
MgIM767.13G036400	164.23432813477714
MgIM767.06G091300	163.80931150531592
MgIM767.10G171600	163.71912858568854
MgIM767.14G208200	163.68643971465673
MgIM767.03G072400	163.40178604615684
MgIM767.10G175200	162.81966466068067
MgIM767.10G094400	162.77318592899044
MgIM767.09G101800	162.73754014587047
MgIM767.04G166300	162.2120981034561
MgIM767.03G003000	162.14576379571963
MgIM767.10G051300	162.0798398613801
MgIM767.03G125600	161.74501499714628
MgIM767.13G172400	161.66963240753051
MgIM767.13G082800	161.60759994634407
MgIM767.11G124000	161.35781566238788
MgIM767.05G021600	161.24857182906075
MgIM767.08G095800	161.22910798860016
MgIM767.06G001500	161.13382968673858
MgIM767.10G173500	161.05545179227047
MgIM767.04G007800	160.99643212611207
MgIM767.06G099800	160.76295535210332
MgIM767.11G068100	160.72355422319285
MgIM767.01G053100	160.66383215182546
MgIM767.10G048100	160.25227726801307
MgIM767.13G162700	160.01081158083898
MgIM767.10G178300	159.97749823443155
MgIM767.06G013600	159.90819205293616
MgIM767.06G096400	159.74335147362393
MgIM767.08G001500	159.6987179659437
MgIM767.10G095100	159.49423633034098
MgIM767.14G096000	159.49268311823602
MgIM767.04G182300	159.48619344462605
MgIM767.12G135700	159.48348762793825
MgIM767.14G322600	159.00786537139578
MgIM767.08G214900	158.86732024486668
MgIM767.11G114700	158.62415442193807
MgIM767.14G286000	158.39150081366924
MgIM767.04G208600	158.28861781742955
MgIM767.11G066800	158.28535892993543
MgIM767.01G064200	157.85568642882933
MgIM767.14G321500	157.38974500405703
MgIM767.05G080400	157.28028058149934
MgIM767.12G110300	157.11302941387507
MgIM767.12G130400	157.04591101237887
MgIM767.06G063500	157.00904302981036
MgIM767.04G003100	156.4174896400958
MgIM767.12G107700	156.19153109188937
MgIM767.04G124700	155.82555024249763
MgIM767.14G229100	155.52702437186866
MgIM767.13G147800	155.1220000719358
MgIM767.14G184700	154.75813344185133
MgIM767.14G319200	154.34178713855013
MgIM767.08G177500	154.25159919676713
MgIM767.13G018300	154.08676781021975
MgIM767.09G001800	153.96722435020254
MgIM767.14G003200	153.96507615790117
MgIM767.06G104300	153.7820625038937
MgIM767.04G004800	153.37817650743116
MgIM767.03G119900	153.33723135680717
MgIM767.07G036400	153.2799684203179
MgIM767.03G126800	153.20417552564265
MgIM767.08G065000	152.97731516105154
MgIM767.04G087900	152.49969644242924
MgIM767.08G194900	152.3153844360125
MgIM767.12G035800	151.46187779775408
MgIM767.14G126500	151.28534529365035
MgIM767.04G001100	151.23133471680666
MgIM767.14G123000	151.22849221010532
MgIM767.14G275000	151.13023546075286
MgIM767.01G013000	151.04745071129014
MgIM767.14G133800	150.96091698843222
MgIM767.12G140600	150.8332394208243
MgIM767.14G246200	150.780414659781
MgIM767.06G010500	150.75412535425417
MgIM767.05G041900	150.715094310848
MgIM767.04G115800	150.59827433071618
MgIM767.01G051100	150.5241269962043
MgIM767.14G072000	150.3266803537688
MgIM767.14G323800	150.20849048485542
MgIM767.05G078900	150.16451434370765
MgIM767.07G037400	150.05710036774144
MgIM767.10G144800	149.56798788563896
MgIM767.06G093100	149.47548817136456
MgIM767.01G010300	149.17688998791178
MgIM767.04G203900	148.9952868355429
MgIM767.04G077300	148.80702524723534
MgIM767.12G079100	148.671276325505
MgIM767.06G172500	148.65512650965633
MgIM767.08G032300	148.63110275938317
MgIM767.05G049100	148.00748361016414
MgIM767.04G119700	147.9401512703778
MgIM767.12G003900	147.89617858277023
MgIM767.08G154000	147.7521637510846
MgIM767.02G012800	147.57338572965423
MgIM767.10G067100	147.4943271340539
MgIM767.14G087100	147.42904615476323
MgIM767.08G238100	147.29489494408665
MgIM767.11G091200	147.2146018444441
MgIM767.14G140400	147.09386626472028
MgIM767.04G130000	147.00014542543363
MgIM767.09G035000	146.82833879943314
MgIM767.10G014000	146.8208779464168
MgIM767.14G107100	146.53094340710274
MgIM767.13G101700	146.50579580589056
MgIM767.11G092300	146.4544862642474
MgIM767.07G027400	146.42765822287177
MgIM767.10G013900	146.2370992963267
MgIM767.03G122700	146.2181081431371
MgIM767.02G085500	146.1542615507298
MgIM767.12G014400	145.77032786253997
MgIM767.03G125900	145.69305327179885
MgIM767.06G028400	145.56463725532885
MgIM767.06G184000	145.19455965331437
MgIM767.14G303700	144.95411391671686
MgIM767.06G043900	144.84619024472866
MgIM767.13G164500	144.80795357724392
MgIM767.01G049200	144.04725703782685
MgIM767.06G149100	143.87584360112592
MgIM767.10G112500	143.3744055811727
MgIM767.01G003400	143.34494926967818
MgIM767.03G121700	143.15362380612947
MgIM767.12G157400	143.11210325024868
MgIM767.14G234200	143.06569767467948
MgIM767.06G201700	142.73128025331138
MgIM767.04G060300	142.67726462721677
MgIM767.04G112700	142.6104469564808
MgIM767.14G288500	142.544029671265
MgIM767.02G131000	142.20246171971948
MgIM767.13G157000	142.08237982254647
MgIM767.08G045500	142.0112189509003
MgIM767.10G091400	141.9075507358676
MgIM767.09G006300	141.58145673440978
MgIM767.14G116600	141.46471595733158
MgIM767.11G027900	141.45132554661708
MgIM767.08G160500	140.65625949072856
MgIM767.14G287900	140.63768691686292
MgIM767.04G140100	140.47585128867635
MgIM767.04G019200	140.43806990862157
MgIM767.06G151500	140.3839256962966
MgIM767.06G149300	140.28530595224947
MgIM767.02G152500	139.9939621437209
MgIM767.02G142300	139.87688574453202
MgIM767.14G125700	139.7487573688123
MgIM767.02G003000	139.3780658418176
MgIM767.07G094800	139.30688996444135
MgIM767.02G180600	139.27902847848762
MgIM767.14G227200	139.24383187909766
MgIM767.02G122600	139.12924116326298
MgIM767.07G086500	138.99434909691783
MgIM767.02G005900	138.9675475014365
MgIM767.02G141200	138.93585282117698
MgIM767.07G051200	138.85746721633294
MgIM767.10G094200	138.43796779910764
MgIM767.04G174700	138.38338949286316
MgIM767.06G100300	137.98738940063552
MgIM767.01G014500	137.84792916056517
MgIM767.02G165900	137.67411315010074
MgIM767.14G227700	137.5816328525377
MgIM767.09G087700	137.55909276637354
MgIM767.08G142000	137.48014276268344
MgIM767.08G000600	137.44537316300477
MgIM767.02G129500	137.29038314497652
MgIM767.03G032500	136.84188278473022
MgIM767.14G123300	136.8187925180379
MgIM767.05G003000	136.73777765516695
MgIM767.14G131100	136.6465916342125
MgIM767.10G049300	136.6434380694074
MgIM767.14G307400	136.62967607486877
MgIM767.13G152000	136.38759354323156
MgIM767.08G150400	136.36273752496632
MgIM767.13G191600	135.9864282286756
MgIM767.13G093800	135.9757336998952
MgIM767.04G175600	135.96916258240643
MgIM767.01G009900	135.9334152862505
MgIM767.06G034700	135.9140445109275
MgIM767.01G063600	135.83560209973083
MgIM767.05G099700	135.70078173680415
MgIM767.13G015700	135.68914068826365
MgIM767.03G104500	135.68587869977415
MgIM767.04G113900	135.68537521016157
MgIM767.04G152400	135.60442816248906
MgIM767.14G218600	135.57085322102697
MgIM767.14G226800	135.41320565307936
MgIM767.04G080400	135.2698956250564
MgIM767.10G162200	135.13987538478094
MgIM767.02G110300	134.9728242213087
MgIM767.01G074100	134.85487086703847
MgIM767.05G097200	134.70186926454673
MgIM767.02G089600	134.45286495769145
MgIM767.14G288800	134.44883034182743
MgIM767.04G194600	134.38387636084283
MgIM767.14G128900	134.31119751192352
MgIM767.14G166800	134.21887367407928
MgIM767.02G056200	134.20451097403478
MgIM767.12G105700	134.0305820023225
MgIM767.14G028500	133.5384341878132
MgIM767.08G212200	133.4302591391974
MgIM767.04G033900	133.4007095758397
MgIM767.08G008200	133.39301168116478
MgIM767.10G070600	133.0761134828486
MgIM767.05G123500	133.0630198897758
MgIM767.14G043600	132.9134794118831
MgIM767.02G078800	132.87722746704256
MgIM767.06G017300	132.8324351547014
MgIM767.11G060700	132.74669239690172
MgIM767.07G077300	132.6798702344001
MgIM767.07G072100	132.6232522847411
MgIM767.10G013300	132.62013885582832
MgIM767.08G082200	132.2840295196964
MgIM767.08G175900	132.0908022596599
MgIM767.13G176700	131.17794764797316
MgIM767.10G167000	130.87099921355423
MgIM767.14G275500	130.81039674751258
MgIM767.11G115900	130.7442970758617
MgIM767.14G310400	130.4566057234337
MgIM767.03G031900	130.44452153843457
MgIM767.12G096400	130.4268278853362
MgIM767.09G093900	130.28538654859378
MgIM767.02G044300	130.18612848253943
MgIM767.13G113200	130.0497774719214
MgIM767.05G075800	129.83338047121944
MgIM767.13G158000	129.83298666480053
MgIM767.10G046900	129.82343171331306
MgIM767.06G055100	129.48956435852628
MgIM767.04G087200	129.43467669804872
MgIM767.11G088100	129.34805956771174
MgIM767.02G022500	129.04676269572
MgIM767.09G078600	128.90333902385353
MgIM767.02G166600	128.74334741423883
MgIM767.04G053200	128.7156024318193
MgIM767.06G181800	128.65362742517706
MgIM767.03G005900	128.62608867860618
MgIM767.08G063600	128.59106315144956
MgIM767.09G022800	128.14589533546035
MgIM767.01G104400	128.13027943374962
MgIM767.06G179000	128.09905267563622
MgIM767.13G010400	127.81831929694624
MgIM767.13G060500	127.7897531763502
MgIM767.13G014800	127.52584998477248
MgIM767.01G007500	127.36145909887304
MgIM767.09G124700	127.34693122877316
MgIM767.02G006100	127.10902347153944
MgIM767.10G036900	127.00630055859914
MgIM767.06G180900	126.87888799944352
MgIM767.02G128900	126.85771066643277
MgIM767.06G037500	126.77447501884768
MgIM767.13G164200	126.66968032815048
MgIM767.12G009500	126.66309453891068
MgIM767.08G165500	126.5276641231112
MgIM767.04G088500	126.44463075228656
MgIM767.04G152300	126.2422378634896
MgIM767.10G125700	126.23266610508902
MgIM767.14G272100	126.10102085845794
MgIM767.06G061100	126.05127399260698
MgIM767.06G083900	125.80037441472123
MgIM767.14G274700	125.66800688535328
MgIM767.03G041200	125.5766114148966
MgIM767.12G143900	125.3809620472987
MgIM767.02G040400	125.303421331027
MgIM767.14G324000	125.28513932681994
MgIM767.08G174000	125.10259350762222
MgIM767.06G039100	125.08627804733526
MgIM767.07G014200	124.9529878364992
MgIM767.11G059700	124.8727566634968
MgIM767.01G046800	124.85548190900208
MgIM767.08G051100	124.54492870768884
MgIM767.03G112400	124.4752446438623
MgIM767.13G063500	124.4525713902536
MgIM767.10G032400	124.42732741124128
MgIM767.09G109200	124.4021256252429
MgIM767.06G126000	124.12225158879924
MgIM767.12G157200	124.01408227247384
MgIM767.14G319400	123.90903795352844
MgIM767.14G142000	123.72439407280996
MgIM767.08G017100	123.50978254609194
MgIM767.04G057300	123.45695664127784
MgIM767.13G155200	123.45258092016824
MgIM767.11G027000	123.4397107350819
MgIM767.06G068800	123.1194359049371
MgIM767.14G050200	123.00926254946614
MgIM767.03G062200	122.85994693437
MgIM767.05G011000	122.65482011290676
MgIM767.01G061800	122.26924985010275
MgIM767.04G065300	121.88828559068736
MgIM767.04G048500	121.85537806630649
MgIM767.14G027200	121.82660755317976
MgIM767.04G005200	121.81236794502074
MgIM767.01G028200	121.44609749989316
MgIM767.12G126800	121.26169772573562
MgIM767.02G038400	121.14099955449808
MgIM767.02G080000	121.05986343836796
MgIM767.14G179000	120.65614184097372
MgIM767.10G102400	120.40543631202604
MgIM767.13G181400	120.24231904071236
MgIM767.04G016100	120.10847997371636
MgIM767.07G079100	120.0566333602428
MgIM767.08G039400	119.95382400342238
MgIM767.06G099300	119.88974386458636
MgIM767.07G103000	119.87608288337977
MgIM767.04G201400	119.638410745689
MgIM767.13G180500	119.53920613830984
MgIM767.07G056600	119.5195702262552
MgIM767.04G090600	119.46544035693684
MgIM767.10G170000	119.44554918675098
MgIM767.13G192500	119.18340828700838
MgIM767.04G025100	118.9472020124688
MgIM767.02G051400	118.8029389601394
MgIM767.01G000500	118.59732796919114
MgIM767.12G119700	118.5356716133418
MgIM767.05G106200	118.41414898797154
MgIM767.06G079800	118.35026991147744
MgIM767.08G202100	118.2910864414361
MgIM767.06G003400	118.28222425210728
MgIM767.10G110800	118.19508304197068
MgIM767.13G124000	118.08701448897054
MgIM767.10G140900	117.99525091090804
MgIM767.11G134300	117.95844951299944
MgIM767.14G205200	117.95788318744648
MgIM767.14G271800	117.94620394872938
MgIM767.03G060400	117.85500366210478
MgIM767.04G036800	117.77241325780646
MgIM767.13G161800	117.71579416411876
MgIM767.05G010200	117.56563084197506
MgIM767.05G138600	117.464283499226
MgIM767.06G033300	117.38086308498376
MgIM767.12G018700	117.24258461900416
MgIM767.12G146600	117.1193446679542
MgIM767.02G063800	116.93267387473996
MgIM767.06G196500	116.77335264078926
MgIM767.05G000400	116.77031081572468
MgIM767.01G060900	116.65345237282574
MgIM767.08G055400	116.560386684076
MgIM767.09G126800	116.418376476667
MgIM767.06G002900	116.09075723289304
MgIM767.05G095100	116.02717068789434
MgIM767.08G057800	115.8644874838803
MgIM767.04G124100	115.71806973092652
MgIM767.07G049600	115.60928002087329
MgIM767.08G145300	115.47903084145744
MgIM767.10G011600	115.4167205626196
MgIM767.01G008000	115.40259221873455
MgIM767.06G041600	115.20840146620338
MgIM767.03G106400	115.19380566548249
MgIM767.14G225300	115.12523245007212
MgIM767.05G119100	115.1213781693004
MgIM767.10G065800	115.09259981575804
MgIM767.14G287600	115.04754639985175
MgIM767.08G188200	115.01967585102231
MgIM767.11G088700	114.9848224990972
MgIM767.04G007000	114.95309497832132
MgIM767.13G123500	114.95059421926322
MgIM767.07G063900	114.83045801021495
MgIM767.03G060100	114.66434341935282
MgIM767.13G179500	114.61230332688184
MgIM767.04G068500	114.56566881266792
MgIM767.12G158100	114.45066650988412
MgIM767.02G138000	114.44676483150128
MgIM767.02G053700	114.31786130155828
MgIM767.06G043400	114.22864381757614
MgIM767.03G095300	114.20386545393666
MgIM767.14G110300	114.13258802085016
MgIM767.01G097300	114.12659802317148
MgIM767.07G039900	114.02172640883865
MgIM767.10G001200	113.82240040898144
MgIM767.14G287200	113.57009909651914
MgIM767.13G009700	113.53840804954126
MgIM767.04G172600	113.48275629224273
MgIM767.14G040200	113.4598768100452
MgIM767.12G132100	113.454508879113
MgIM767.13G037000	113.2764844313668
MgIM767.08G001300	113.1646143645083
MgIM767.04G102700	113.10648905347227
MgIM767.05G119600	113.0593970138176
MgIM767.06G116100	113.05144143800268
MgIM767.03G083200	112.89411163443845
MgIM767.10G051400	112.79957757769938
MgIM767.10G124900	112.66051295149026
MgIM767.09G029400	112.55897330796884
MgIM767.08G192200	112.53186412248232
MgIM767.11G046500	112.39360745398012
MgIM767.12G176200	112.3564235803958
MgIM767.06G023900	112.33513327756204
MgIM767.02G012600	112.33192302956004
MgIM767.08G225300	112.1275699553138
MgIM767.12G152900	112.12159826389755
MgIM767.12G159700	112.07199571941284
MgIM767.11G018500	111.91595840050516
MgIM767.04G056600	111.85205347184026
MgIM767.03G037900	111.73719588452803
MgIM767.13G135900	111.71660951127592
MgIM767.14G032600	111.70722216701688
MgIM767.04G206300	111.6948642448828
MgIM767.10G040900	111.59248848103697
MgIM767.09G060400	111.48329834443264
MgIM767.04G106900	111.44369159808468
MgIM767.01G051800	111.22218390756647
MgIM767.06G121800	111.12106417251448
MgIM767.14G008200	111.05061048699562
MgIM767.13G109800	111.02583572455752
MgIM767.07G036300	110.98029204161288
MgIM767.06G189200	110.901367846998
MgIM767.07G052000	110.77108768914582
MgIM767.14G062200	110.76408821675126
MgIM767.12G023900	110.7562424163104
MgIM767.06G172100	110.74416216887175
MgIM767.08G172000	110.73135189710948
MgIM767.09G049500	110.50308612114038
MgIM767.03G037200	110.49818473729684
MgIM767.10G044300	110.42872594272951
MgIM767.07G078600	110.3863924054527
MgIM767.14G008500	110.35319858655866
MgIM767.03G099900	110.24363781534552
MgIM767.12G060800	110.21415266375904
MgIM767.12G073700	110.08592028980628
MgIM767.08G031600	109.9022382048346
MgIM767.14G182300	109.82735825619554
MgIM767.05G087000	109.7971402334858
MgIM767.04G160100	109.76945476312498
MgIM767.03G085700	109.75264485409348
MgIM767.10G002300	109.59130257341334
MgIM767.03G079100	109.58959708057274
MgIM767.09G033300	109.52597025982055
MgIM767.13G192700	109.46615270327084
MgIM767.10G150800	109.39214545339608
MgIM767.09G104700	109.15924188732146
MgIM767.06G047800	108.99644316632497
MgIM767.01G038000	108.8807579784008
MgIM767.04G156900	108.78402043668774
